,address,checkins,city,country,created,icon,latitude,longitude,title,type,updated
160,выборгская 14,3,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.752242,37.633167,Лед,Клуб,2012-12-01 19:08:38
161,Комендантский просп. 271,10,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,60.018425,30.24845,Take Five,Клуб,2016-06-24 09:06:30
162,Забелина 1,3,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.754466,37.637367,Подвал на Солянке,Клуб,2016-03-01 05:43:07
163,Петрозаводская 22,0,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.77716,37.565003,Times,Клуб,2012-10-26 21:27:18
164,Липецкая 10,2,Сочи,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,43.605614,39.715731,Agava,Клуб,2015-07-03 23:46:04
165,Красных Партизан 204,1,Краснодар,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,45.049666,38.964848,Chicago,Клуб,2014-11-08 17:50:12
166,Шпалерная 24,0,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.94946,30.350902,Пегас,Клуб,2012-07-21 23:32:00
167,наб. канала Грибоедова 7,3,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.938982,30.327381,Бархат,Клуб,2012-09-15 09:57:48
168,Тушинская ,9,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.190994,37.612757,Комплекс «Карамболь»,Клуб,2016-02-13 00:36:39
169,Щукинская ,0,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.18846,37.681146,Петушки,Клуб,
170,Д Ульянова 23,2,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.191747,37.584496,Бавария,Клуб,2014-03-28 09:26:46
171,Ломоносовский пр. 5,7,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.511823,37.0514,Summer Club,Клуб,2016-08-09 20:57:42
172,просп. Ленина 82,4,Мурманск,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,68.971302,33.077546,The Centre,Клуб,2014-03-04 12:57:40
173,Ф.Энгельса 66,4,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.176525,37.594081,Чили,Клуб,2014-02-09 18:29:58
174,Петроградская наб. ,6,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.957185,30.335727,Забава-бар,Клуб,2017-01-29 04:49:37
175,Садовая 11,0,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.935412,30.334948,Seven Rooms,Клуб,2014-08-14 00:05:21
176,Комендантский просп. 9К2,1,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,60.005459,30.263398,Versailles,Клуб,2013-02-02 06:58:05
177,Страстной б-р 4К3,1,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.764987,37.608472,Пурга,Клуб,2010-08-17 22:49:10
178,Маяковскай 71,4,Калининград,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.681373,20.482882,Подводная лодка,Клуб,2016-12-11 12:55:52
179,Марата 23,0,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.927874,30.352537,Barry White,Клуб,
180,Бекетова 73а,3,Нижний Новгород,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,56.293857,44.03051,Звезда,Клуб,2014-05-12 11:02:46
181,Лесная 23,5,Самара,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,53.213078,50.125984,Леди-Рай,Клуб,2015-10-21 16:35:56
182,осковский просп 37,4,Казань,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.767438,49.183867,Банзай,Клуб,2014-02-22 13:54:32
183,Средний просп. В.О. ,0,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.938725,30.263496,Dance jazz-hall,Клуб,2012-10-05 21:40:07
184,Болотная наб. 9а,8,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.740841,37.611212,Элизиум,Клуб,2013-11-30 21:58:00
185,Ворошиловский просп. 12,1,Ростов-на-Дону,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,47.219936,39.720259,Тема,Клуб,2012-05-10 05:59:25
186,Невский 2а,20,Зеленоград,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.996198,37.21696,Bell Pub,Клуб,2016-06-11 21:02:31
187,Максима Горького 87,2,Новосибирск,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.028068,82.928604,Оскар,Клуб,2012-10-19 09:45:07
188,3-я Советская 7,1,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.932117,30.369471,Галар «Кампот»,Клуб,2011-08-03 12:19:21
189,Невский просп. 7К9,10,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.936544,30.313829,Celebrity,Клуб,2012-12-22 16:01:11
190,Енисейская 5К2,4,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.858902,37.659578,Sharhouse,Клуб,2015-01-04 12:46:57
191,Мориса Тереза просп ,1,Ростов-на-Дону,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,47.227163,39.744968,Stereo Пляж,Клуб,2015-08-04 19:48:49
192,Болдина ,6,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.17847,37.573744,Корона,Клуб,2015-09-05 20:21:03
193,Шолохова 316,16,Ростов-на-Дону,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,47.269994,39.824239,Zoloto,Клуб,2017-01-21 16:21:11
194,Моховая 11,169,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.756184,37.61132,Дума,Клуб,2017-01-23 16:26:40
195,Садовая 28-30,7,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.928077,30.327645,Черт Побери!,Клуб,2017-01-27 02:08:47
196,Сельскохозяйственная 15К3,0,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.836686,37.638144,Сирена,Клуб,2013-10-11 08:56:49
197,Лесная 43,8,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.780709,37.590506,Поляна,Клуб,2013-05-30 17:38:50
198,Чапаева 5,16,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.958989,30.332747,Baranka,Клуб,2012-12-16 07:46:06
199,Новослободская 36К1,13,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.784703,37.59648,New York Bar & Lounge,Клуб,2014-01-31 20:32:42
200,Заневский просп. 38,7,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.933,30.431427,Las Vegas,Клуб,2016-12-16 18:50:39
201,Покровка 17,215,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.759653,37.645258,Cuba Libre,Клуб,2017-01-29 03:58:22
202,Рубинштейна 13,45,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.929538,30.343509,Terminal,Клуб,2015-03-29 09:00:00
203,Белинского 9,3,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.937756,30.346402,Et Cetera,Клуб,2012-08-10 18:00:14
204,наб. канала Грибоедова 7,152,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.938982,30.327281,Акакао,Клуб,2017-03-11 21:42:29
205,Красная 64,162,Краснодар,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,45.026616,38.971405,Сахар,Клуб,2017-03-05 09:40:39
206,В. Красносельская 44а,2,Волгоград,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,48.808495,44.767952,Sweet Life,Клуб,2015-02-08 07:34:43
207,Ниж.Сусальный пер. 5,1,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.761338,37.663033,Aura,Клуб,2014-03-24 22:08:30
208,Ленина 8,0,Иркутск,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,52.28858,104.278423,Амстердам,Клуб,
209,Рождественская 20,103,Нижний Новгород,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,56.328414,43.990311,Shizgara,Клуб,2017-03-16 11:15:29
210,Стасова 182,3,Краснодар,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,45.02982,39.046181,Улетов и Ко,Клуб,2016-12-22 13:28:04
211,Коломенская 4,2,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.925922,30.355592,Киса,Клуб,2012-10-26 17:30:33
212,Санкт-петербургское ш. 14,0,Петрозаводск,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,61.760043,34.438345,Улетай,Клуб,2013-07-04 19:46:02
213,В.Первомайская 22К47,18,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.039296,38.258098,Nova,Клуб,2014-01-30 18:24:52
214,Беговая ,0,Тула,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.193845,37.619003,Плетенка,Клуб,
215,Менделеева 160,0,Уфа,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.710402,55.966399,О2,Клуб,2013-09-01 10:40:41
216,Льва Толстого 18б,9,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.735241,37.585368,Vodka Bar,Клуб,2014-10-12 06:22:52
217,Лиговский просп. 50,11,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.925302,30.358064,Пьяная груша,Клуб,2015-02-16 22:06:37
218,просп. Художников ,8,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,60.043296,30.349744,Вотель-Шале,Клуб,2012-11-29 00:33:00
219,Большевистская 88,17,Пермь,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,58.009773,56.241948,Абырвалг,Клуб,2016-09-14 15:39:00
220,Грина 11б,7,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.566909,37.566656,Индиго,Клуб,2015-01-01 19:36:35
221,Дербеневская 20,22,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.721594,37.647738,One Rock,Клуб,2015-07-19 10:10:52
222,Кронштадтский б-р 9К3,7,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.84262,37.489401,Майер,Клуб,2015-05-15 11:20:34
223,Садовая 12,3,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.935015,30.336116,BarBar,Клуб,2012-10-06 14:57:23
224,Олимпийский просп. 16К1,3,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.78116,37.626471,Удар,Клуб,2013-06-05 17:57:59
225,Чистопрудный б-р 25,3,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.760104,37.646875,Рублев,Клуб,2016-07-15 20:40:10
226,2-я Фрунзенская ,0,Сочи,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,43.582795,39.722321,Плотформа,Клуб,2015-08-29 16:59:18
227,Юных Ленинцев 52,7,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.699786,37.76548,Visota,Клуб,2016-02-14 12:26:12
228,Верности 9,30,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,60.007582,30.398594,Моцарт,Клуб,2016-06-04 21:11:22
229,Бебеля 17,3,Екатеринбург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,56.844235,60.561551,Нирвана,Клуб,2017-03-14 08:35:50
230,Московский просп. 9,5,Воронеж,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,51.684999,39.182815,Пульс,Клуб,2012-12-15 19:19:56
231,пересечение Университетской наб. и 1-й линии В.О. ,12,Новосибирск,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,54.971636,82.881874,Sky City,Клуб,2013-11-30 13:11:02
232,Тельмана 19,6,Липецк,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,52.620084,39.592806,Солярис,Клуб,2014-03-08 12:25:16
233,Смоленский б-р 7К1,2,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.73999,37.58438,JazzLife,Клуб,2012-08-27 17:06:58
234,Левобережная 69,4,Ростов-на-Дону,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,47.203917,39.76951,Загородный клуб «Калифорния SUN»,Клуб,2015-07-29 13:31:05
235,Бакунинская К2,8,Москва,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.773191,37.679394,G-Lounge,Клуб,2013-11-10 00:05:35
236,Садовая 28К13,3,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.930146,30.327636,City Сlub,Клуб,2013-11-18 20:31:35
237,Лиговский просп. 53,91,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.929136,30.359379,Fish Fabrique,Клуб,2017-03-05 17:01:39
238,Садовая К13,8,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.935051,30.335074,Money Honey,Клуб,2016-03-20 20:14:17
239,Лиговский просп. 174,35,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.920785,30.355071,Метро,Клуб,2017-03-09 17:26:42
240,Санкт-Петербургскийский просп. ,15,Зеленоград,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,55.984562,37.16015,Дебаркадер,Клуб,2014-01-13 17:52:51
241,Б.Морская 46,1,Санкт-Петербург,Россия,2010-08-02 09:39:01,https://vk.com/images/places/clubs.png,59.93163,30.306418,Buddha Bar.spb,Клуб,2015-09-13 06:24:01
